"Year","Month","Day","Time","Lattitude","Longitude","Status","Storm_Category","Wind_Speed","Pressure","Diameter_of_Tropical_Storm","Force_of_Hurricane","Rain_Level"
2009,9,29,12,42.9,-35.3,"extratropical",NA,35,1000,60,0,27.1800371871356
2009,9,29,18,42.3,-35.2,"extratropical",NA,35,999,60,0,26.0666304091536
2009,9,30,0,41.4,-35.4,"extratropical",NA,35,998,60,0,30.891931221977
2009,9,30,6,40.3,-35.3,"extratropical",NA,35,997,60,0,27.8817235535361
2009,9,30,12,38.7,-34.6,"extratropical",NA,40,996,45,0,23.2659594999602
2009,9,30,18,37.4,-33.2,"extratropical",NA,40,995,45,0,26.4380476918573
2009,10,1,0,36.6,-31.5,"extratropical",NA,40,995,45,0,25.3876019005959
2009,10,1,6,36.7,-29.7,"extratropical",NA,40,995,45,0,26.5279835307124
2009,10,1,12,37.7,-28.7,"extratropical",NA,40,996,30,0,26.9522465178536
2009,10,1,18,38.6,-28.5,"extratropical",NA,40,996,30,0,30.508977486663
2009,10,2,0,39.3,-28.8,"extratropical",NA,35,997,30,0,26.7444256240813
2009,10,2,6,39.7,-29.4,"extratropical",NA,35,997,30,0,27.7575271409083
2009,10,2,12,40.2,-30,"extratropical",NA,35,997,30,0,30.2017877755192
2009,10,2,18,40.9,-30.4,"extratropical",NA,40,996,30,0,23.5948557424322
2009,10,3,0,41.4,-31,"extratropical",NA,40,996,30,0,25.3175698215583
2009,10,3,6,41.4,-31.9,"extratropical",NA,35,996,30,0,27.0543086124008
2009,10,3,12,40.8,-32.5,"extratropical",NA,35,996,60,0,26.8810340765671
2009,10,3,18,39.9,-32.3,"other low",NA,40,995,45,0,24.0256422335742
2009,10,4,0,39.1,-31.3,"other low",NA,40,994,90,0,23.995265516498
2009,10,4,6,38.5,-29.5,"tropical storm",NA,40,993,45,0,24.2370332391517
2009,10,4,12,38.3,-26.8,"tropical storm",NA,45,992,45,0,21.1383838579763
2009,10,4,18,38.8,-23.9,"tropical storm",NA,50,991,90,0,17.8415435427851
2009,10,5,0,40.2,-21.3,"tropical storm",NA,55,989,90,0,14.8981797392614
2009,10,5,6,42,-19,"tropical storm",NA,55,988,90,0,14.0328632618889
2009,10,5,12,44.3,-17.1,"tropical storm",NA,55,987,90,0,17.5232402308282
2009,10,5,18,46.6,-15.5,"tropical storm",NA,50,986,90,0,19.3122362379976
2009,10,6,0,48.8,-14.3,"tropical storm",NA,45,986,90,0,18.2906746245864
2009,10,6,6,50,-12.7,"extratropical",NA,40,989,75,0,26.1947892189093
2009,10,6,12,50.4,-10.6,"extratropical",NA,35,993,75,0,27.2933122362491
2009,10,6,18,50.8,-7.7,"extratropical",NA,30,997,0,0,36.1267927938542
2009,10,6,0,15.1,-49.2,"tropical depression",NA,30,1008,0,0,29.9919082750013
2009,10,6,6,16.1,-50.5,"tropical storm",NA,35,1007,45,0,30.0175069865434
2009,10,6,12,17,-51.9,"tropical storm",NA,35,1007,45,0,27.8414062192475
2009,10,6,18,17.6,-53.4,"tropical storm",NA,35,1007,45,0,28.7348454598914
2009,10,7,0,18,-54.6,"tropical storm",NA,40,1006,60,0,25.3859130966128
2009,10,7,6,18.3,-55.7,"tropical storm",NA,45,1005,60,0,22.1926949775527
2009,10,7,12,18.7,-56.8,"tropical storm",NA,45,1006,60,0,24.8017200303865
2009,10,7,18,19,-57.9,"tropical storm",NA,40,1007,90,0,25.0538242286412
2009,10,8,0,19.3,-59.1,"tropical storm",NA,35,1008,90,0,29.3626560602413
2009,10,8,6,19.6,-60.3,"tropical depression",NA,30,1010,0,0,34.2396232609426
2009,10,8,12,20,-61.4,"tropical depression",NA,30,1011,0,0,32.6697719543277
2009,10,8,18,20.3,-62.2,"other low",NA,25,1012,0,0,40.7502020408722
2009,10,9,0,20.5,-62.9,"other low",NA,25,1012,0,0,39.682096310693
2009,10,9,6,20.6,-63.5,"other low",NA,20,1012,0,0,48.1158344140461
2009,10,9,12,20.7,-64.1,"other low",NA,20,1012,0,0,50.4529132904752
2009,10,9,18,20.9,-64.9,"other low",NA,20,1012,0,0,51.8031470393965
2009,10,10,0,21,-65.7,"other low",NA,20,1012,0,0,47.6459822340204
2009,10,10,6,20.9,-66.7,"other low",NA,20,1012,0,0,49.6062397289017
2009,10,10,12,20.6,-67.6,"other low",NA,20,1012,0,0,50.8904499103049
2009,10,10,18,20.3,-68.5,"other low",NA,20,1012,0,0,49.0800935330888
2009,10,11,0,20.2,-69.4,"other low",NA,20,1012,0,0,50.0442864678397
2009,10,11,6,20.1,-70.5,"other low",NA,20,1012,0,0,50.4246182498099
2009,10,11,12,20.2,-71.7,"other low",NA,20,1013,0,0,51.2431931122218
2009,11,4,6,11,-81.3,"tropical depression",NA,30,1007,0,0,31.8314389488067
2009,11,4,12,11.4,-81.8,"tropical storm",NA,35,1004,30,0,28.0502231947207
2009,11,4,18,11.8,-82.3,"tropical storm",NA,45,998,65,0,22.5892044051542
2009,11,5,0,12.3,-82.8,"tropical storm",NA,55,995,65,0,15.7725560115204
2009,11,5,6,12.6,-83.3,"hurricane",1,65,987,80,20,16.0258649562555
2009,11,5,12,12.9,-83.6,"hurricane",1,70,985,100,20,13.6172847441919
2009,11,5,18,13.2,-83.8,"tropical storm",NA,50,996,90,0,22.2421101101843
2009,11,6,0,13.6,-83.9,"tropical storm",NA,35,1003,60,0,31.3296467669768
2009,11,6,6,14.1,-84,"tropical depression",NA,30,1005,0,0,33.1975071190746
2009,11,6,12,14.7,-83.9,"tropical depression",NA,30,1006,0,0,34.2168876670163
2009,11,6,18,15.4,-83.9,"tropical depression",NA,30,1007,0,0,32.0618697414621
2009,11,7,0,16.1,-84,"tropical depression",NA,30,1006,0,0,31.5587307817558
2009,11,7,6,16.8,-84,"tropical storm",NA,35,1004,40,0,26.8311594215199
2009,11,7,12,17.7,-84,"tropical storm",NA,55,997,130,0,16.7318428502538
2009,11,7,18,18.7,-84.1,"tropical storm",NA,60,990,165,0,14.0355778307869
2009,11,8,0,19.5,-84.5,"hurricane",1,70,987,165,15,14.2037859898203
2009,11,8,6,20.1,-85.3,"hurricane",1,80,984,165,15,10.7225418804879
2009,11,8,12,20.9,-85.8,"hurricane",2,85,983,165,15,11.4644905446477
2009,11,8,18,21.9,-86.2,"hurricane",2,85,975,180,45,12.3396257412486
2009,11,9,0,23,-86.5,"hurricane",2,90,979,195,45,13.075150599889
2009,11,9,6,24.4,-87.5,"hurricane",1,80,988,220,45,10.8603622491907
2009,11,9,12,26.3,-88.3,"tropical storm",NA,60,989,250,0,18.1581488011108
2009,11,9,18,27.9,-88.6,"hurricane",1,65,990,250,20,13.6845770627794
2009,11,9,21,28.5,-88.7,"hurricane",1,75,990,250,20,13.4867285471753
2009,11,10,0,28.9,-88.7,"tropical storm",NA,60,993,250,0,17.4164126241763
2009,11,10,6,29.8,-88.6,"tropical storm",NA,50,998,225,0,19.1802273145855
2009,11,10,9,30.1,-88.3,"extratropical",NA,45,998,225,0,23.5862189963845
2009,11,10,12,30.3,-88,"extratropical",NA,35,999,90,0,23.5119430916015
2009,11,10,18,30.6,-87.2,"extratropical",NA,30,1002,0,0,34.1133639655764
2009,11,11,0,30.6,-86.3,"extratropical",NA,25,1005,0,0,39.0482344178143
2009,11,11,6,30.8,-85.5,"extratropical",NA,25,1006,0,0,42.9162369792768
2010,6,24,18,15.9,-82,"other low",NA,25,1007,0,0,43.0609098231782
2010,6,25,0,16,-82.1,"other low",NA,25,1006,0,0,36.6041369774989
2010,6,25,6,16.1,-82.3,"other low",NA,25,1006,0,0,40.5438972190311
2010,6,25,12,16.2,-82.5,"other low",NA,30,1005,0,0,35.8354083202467
2010,6,25,18,16.4,-83.1,"tropical depression",NA,30,1005,0,0,33.5935484612784
2010,6,26,0,16.6,-83.9,"tropical depression",NA,30,1004,0,0,32.651804885641
2010,6,26,6,16.7,-84.9,"tropical storm",NA,40,1004,90,0,25.2274124369868
2010,6,26,12,16.9,-86.1,"tropical storm",NA,40,1004,90,0,21.8099104415669
2010,6,26,18,17.2,-87.2,"tropical storm",NA,55,996,130,0,16.4419793272486
2010,6,27,0,17.5,-88.2,"tropical storm",NA,55,995,120,0,20.0310922857367
2010,6,27,6,18,-89.1,"tropical storm",NA,55,991,120,0,23.6177191808153
2010,6,27,12,18.5,-90,"tropical storm",NA,45,992,90,0,20.0741634161735
2010,6,27,18,18.9,-90.7,"tropical storm",NA,35,993,60,0,27.1562181380406
2010,6,28,0,19.2,-91.1,"tropical storm",NA,40,991,90,0,25.5358408928675
2010,6,28,6,19.5,-91.4,"tropical storm",NA,40,991,90,0,26.2931215599211
2010,6,28,12,20,-91.6,"tropical storm",NA,50,989,90,0,17.6800753034219
2010,6,28,18,20.3,-91.7,"tropical storm",NA,50,990,90,0,21.9190862179781
2010,6,29,0,20.7,-91.7,"tropical storm",NA,55,987,120,0,17.788443529726
2010,6,29,6,21.5,-91.9,"tropical storm",NA,55,985,150,0,20.9208649722507
2010,6,29,12,22.4,-92.7,"tropical storm",NA,60,983,200,0,14.7142018909804
2010,6,29,18,22.9,-93.6,"tropical storm",NA,60,981,200,0,18.3710603929138
2010,6,30,0,23,-94.4,"hurricane",1,65,973,280,30,16.2383636487522
2010,6,30,6,23.1,-94.8,"hurricane",1,70,966,280,35,8.49871761952872
2010,6,30,12,23.5,-95.2,"hurricane",1,75,958,280,65,14.9007514168171
2010,6,30,15,24,-95.5,"hurricane",1,75,958,280,65,16.3645422230324
2010,6,30,18,24.3,-96.2,"hurricane",1,80,962,310,65,11.7971426511065
2010,7,1,0,24.3,-97.3,"hurricane",2,90,948,300,65,10.5896416554551
2010,7,1,2,24.2,-97.7,"hurricane",2,95,946,300,65,15.1504808834072
2010,7,1,6,24.1,-98.4,"hurricane",1,75,963,300,30,16.4163589381516
2010,7,1,12,23.5,-99.5,"tropical storm",NA,60,977,240,0,15.8071390413095
2010,7,1,18,23.1,-100.7,"tropical storm",NA,40,987,165,0,21.9191327417797
2010,7,2,0,23.2,-101.9,"tropical depression",NA,30,997,0,0,32.3778726436172
2010,7,7,6,21.5,-91.1,"other low",NA,25,1006,0,0,39.8143221502583
2010,7,7,12,22.1,-92,"other low",NA,25,1006,0,0,37.2630436245124
2010,7,7,18,22.8,-92.8,"other low",NA,30,1006,0,0,33.518152352053
2010,7,8,0,23.7,-93.7,"tropical depression",NA,30,1005,0,0,30.6190910186505
2010,7,8,6,24.7,-95,"tropical depression",NA,30,1006,0,0,34.2082161149712
2010,7,8,12,26.1,-96.6,"tropical depression",NA,30,1006,0,0,35.7923988907419
2010,7,8,14,26.1,-97.1,"tropical depression",NA,30,1006,0,0,37.3450449977349
2010,7,8,18,26.1,-97.8,"tropical depression",NA,25,1007,0,0,42.4252770944478
2010,7,9,0,25.9,-98.8,"tropical depression",NA,25,1007,0,0,36.2420641050772
2010,7,9,6,26.1,-99.7,"other low",NA,20,1008,0,0,49.334957346813
2010,7,9,12,26.5,-100.6,"other low",NA,20,1009,0,0,51.1767204582048
2010,7,9,18,27.3,-101.3,"other low",NA,20,1010,0,0,52.7017665984747
2010,7,10,0,28.1,-102.2,"other low",NA,20,1010,0,0,51.2301817185797
2010,7,22,6,21.5,-73.8,"tropical depression",NA,30,1009,0,0,32.8063924835018
2010,7,22,12,21.7,-74.4,"tropical depression",NA,30,1008,0,0,33.671009915012
2010,7,22,18,22.2,-74.9,"tropical depression",NA,30,1007,0,0,32.1737526794671
2010,7,22,23,23,-75.7,"tropical storm",NA,35,1006,30,0,30.5972656317209
2010,7,23,0,23.1,-75.9,"tropical storm",NA,35,1006,40,0,26.757335776038
2010,7,23,5,23.7,-77.5,"tropical storm",NA,40,1005,70,0,26.403216007021
2010,7,23,6,23.8,-77.8,"tropical storm",NA,40,1005,75,0,25.1211865755903
2010,7,23,12,24.8,-79.7,"tropical storm",NA,35,1006,90,0,30.048938252039
2010,7,23,14,25.4,-80.2,"tropical storm",NA,35,1007,80,0,30.5461397787886
2010,7,23,18,25.8,-81.1,"tropical depression",NA,30,1008,0,0,37.3276039811247
2010,7,24,0,26.3,-82.6,"tropical depression",NA,30,1010,0,0,32.1485985305621
2010,7,24,6,26.7,-84.4,"tropical depression",NA,30,1013,0,0,32.3611207906043
2010,7,24,12,27.5,-85.9,"tropical depression",NA,25,1013,0,0,42.3911447053563
2010,7,24,18,28.1,-87.1,"tropical depression",NA,25,1013,0,0,39.9329740877154
2010,7,25,0,28.6,-88.3,"other low",NA,25,1012,0,0,41.6210789611047
2010,7,25,6,29.2,-89.5,"other low",NA,25,1012,0,0,38.0148144368695
2010,7,25,12,29.8,-90.5,"other low",NA,20,1012,0,0,51.9978000323858
2010,7,25,18,30.1,-91,"other low",NA,15,1014,0,0,68.0663336015172
2010,8,2,12,12.5,-40.7,"tropical depression",NA,30,1007,0,0,31.1281607064613
2010,8,2,18,12.9,-42.4,"tropical depression",NA,30,1007,0,0,35.3272126528114
2010,8,3,0,13.3,-44.4,"tropical depression",NA,30,1007,0,0,35.1252113795405
2010,8,3,6,13.7,-46.6,"tropical storm",NA,35,1006,30,0,23.2627546367895
2010,8,3,12,14.3,-49.3,"tropical storm",NA,35,1007,30,0,26.71259050332
2010,8,3,18,15.3,-52.2,"disturbance",NA,35,1009,60,0,31.5636682802854
2010,8,4,0,16.1,-54.8,"disturbance",NA,35,1009,90,0,31.5516938643233
2010,8,4,6,17,-57.2,"disturbance",NA,35,1009,120,0,28.6680526655658
2010,8,4,12,18,-59.5,"disturbance",NA,35,1009,150,0,28.550327876816
2010,8,4,18,19.2,-61.1,"disturbance",NA,40,1009,120,0,22.5369304739015
2010,8,5,0,20.4,-62.5,"disturbance",NA,40,1009,120,0,24.4843330437362
2010,8,5,6,21.7,-63.7,"disturbance",NA,40,1009,120,0,26.6951396336457
2010,8,5,12,23,-64.9,"tropical storm",NA,40,1008,90,0,27.7051938627047
2010,8,5,18,24.4,-65.8,"tropical storm",NA,45,1007,90,0,22.2818143492434
2010,8,5,21,25,-66.1,"tropical storm",NA,50,1005,90,0,21.9655447841183
2010,8,6,0,25.6,-66.6,"tropical storm",NA,50,1006,90,0,21.6795673041135
2010,8,6,6,26.4,-67.2,"tropical storm",NA,40,1007,90,0,24.1435557533725
2010,8,6,12,27,-67.1,"tropical storm",NA,40,1007,90,0,26.0189685830699
2010,8,6,18,27.7,-66.9,"tropical storm",NA,40,1008,90,0,27.2469830374634
2010,8,7,0,28.5,-66.6,"tropical storm",NA,40,1008,90,0,26.5702410442373
2010,8,7,6,28.9,-66.4,"tropical storm",NA,35,1009,90,0,28.4042366455909
2010,8,7,12,29.1,-66.2,"tropical storm",NA,35,1010,90,0,26.4315634851891
2010,8,7,18,29.3,-65.9,"tropical storm",NA,35,1012,90,0,30.174873870363
2010,8,8,0,29.7,-65.7,"tropical depression",NA,30,1012,0,0,36.9437326089402
2010,8,8,6,30.3,-65.7,"tropical depression",NA,30,1013,0,0,34.9005345290479
2010,8,10,6,25.7,-83,"other low",NA,25,1008,0,0,41.0352511983146
2010,8,10,12,25.7,-83.3,"other low",NA,25,1008,0,0,35.652199857735
2010,8,10,18,25.9,-83.7,"tropical depression",NA,30,1008,0,0,33.4508168267749
2010,8,11,0,26.1,-84.1,"tropical depression",NA,30,1008,0,0,37.7580878761096
2010,8,11,6,26.5,-85,"other low",NA,30,1008,0,0,37.0698861226513
2010,8,11,12,27.1,-86.1,"other low",NA,25,1008,0,0,39.1516944740722
2010,8,11,18,28,-87.5,"other low",NA,25,1009,0,0,43.6088446999523
2010,8,12,0,29,-88.4,"other low",NA,25,1009,0,0,41.7867466962063
2010,8,12,6,29.4,-88.8,"other low",NA,25,1008,0,0,39.9811896691947
2010,8,12,12,29.7,-89,"other low",NA,25,1008,0,0,39.9061313451169
2010,8,12,18,29.8,-89,"other low",NA,25,1008,0,0,43.0683824018137
2010,8,13,0,30,-88.9,"other low",NA,25,1007,0,0,40.9228842306622
2010,8,13,6,30.4,-88.8,"other low",NA,25,1007,0,0,39.3815280743745
2010,8,13,12,30.8,-88.6,"other low",NA,25,1008,0,0,40.9947300919142
2010,8,13,18,31.4,-88,"other low",NA,25,1008,0,0,39.7461596664819
2010,8,14,0,32,-87.3,"other low",NA,20,1009,0,0,51.3396571267094
2010,8,14,6,32.5,-86.5,"other low",NA,15,1010,0,0,66.9869443385131
2010,8,14,12,32.8,-85.9,"other low",NA,15,1011,0,0,63.504391131546
2010,8,14,18,33,-85.4,"other low",NA,15,1012,0,0,68.2223301088613
2010,8,15,0,32.8,-85,"other low",NA,15,1012,0,0,66.0092029329533
2010,8,15,6,32.5,-84.9,"other low",NA,15,1013,0,0,66.6643507428018
2010,8,15,12,32,-85,"other low",NA,15,1013,0,0,69.1276214537959
2010,8,15,18,31.5,-85.1,"other low",NA,20,1013,0,0,49.881691974395
2010,8,16,0,30.8,-85.3,"other low",NA,20,1011,0,0,50.6080774390446
2010,8,16,6,30,-85.6,"other low",NA,20,1010,0,0,50.2925679224119
2010,8,16,12,29.3,-86,"other low",NA,20,1009,0,0,51.6541560739276
2010,8,16,18,29.3,-86.8,"other low",NA,25,1008,0,0,39.5136640079885
2010,8,17,0,29.6,-87.7,"other low",NA,25,1007,0,0,39.2484658138534
2010,8,17,6,30,-88.6,"other low",NA,25,1008,0,0,38.2044607826626
2010,8,17,12,30.7,-89.4,"other low",NA,25,1008,0,0,35.634578068654
2010,8,17,18,31.3,-90.3,"other low",NA,20,1009,0,0,50.7533050278213
2010,8,18,0,31.7,-91,"other low",NA,15,1010,0,0,69.5238356717628
2010,8,21,12,10.7,-31.1,"other low",NA,25,1009,0,0,42.2947701817698
2010,8,21,18,11,-31.7,"tropical depression",NA,25,1008,0,0,44.0184029697503
2010,8,22,0,11.4,-32.4,"tropical depression",NA,30,1007,0,0,34.2171807703943
2010,8,22,6,11.8,-33.1,"tropical storm",NA,35,1005,30,0,29.6900454741414
2010,8,22,12,12.4,-33.9,"tropical storm",NA,35,1005,30,0,28.4574944433358
2010,8,22,18,13.2,-34.8,"tropical storm",NA,35,1004,30,0,29.1503240103666
2010,8,23,0,13.8,-35.9,"tropical storm",NA,45,1000,75,0,23.8652099901173
2010,8,23,6,14.2,-37.4,"tropical storm",NA,50,997,105,0,16.1629402965635
2010,8,23,12,14.7,-39.1,"tropical storm",NA,55,994,105,0,18.708505355423
2010,8,23,18,15.2,-40.9,"hurricane",1,65,987,105,25,15.5651078226071
2010,8,24,0,15.4,-42.6,"hurricane",1,75,982,135,35,11.4463538587682
2010,8,24,6,15.6,-44.2,"hurricane",1,80,977,150,40,8.87147060840723
2010,8,24,12,16.2,-45.8,"hurricane",1,70,984,180,40,12.3131259119792
2010,8,24,18,17,-47.5,"hurricane",1,65,987,180,40,15.2269358598529
2010,8,25,0,17.7,-49,"hurricane",1,70,984,180,40,15.6754848183733
2010,8,25,6,18.4,-50.4,"hurricane",1,70,984,180,40,11.6522109810902
2010,8,25,12,19.4,-51.6,"hurricane",1,70,984,180,40,11.3096940600226
2010,8,25,18,20.7,-52.6,"hurricane",1,75,980,180,40,14.492693581469
2010,8,26,0,22,-53.6,"hurricane",1,80,977,240,55,13.770641479354
2010,8,26,6,23.1,-54.6,"hurricane",2,85,973,240,55,11.1476038837073
2010,8,26,12,24,-55.4,"hurricane",2,85,973,240,55,12.3806604868459
2010,8,26,18,24.8,-56.4,"hurricane",2,90,970,240,65,7.27721550181483
2010,8,27,0,25.6,-57.3,"hurricane",2,95,966,285,75,11.3392723825969
2010,8,27,6,26.2,-58.3,"hurricane",3,110,953,285,85,8.071083550139
2010,8,27,12,26.5,-59.3,"hurricane",3,110,948,285,85,12.2400252733606
2010,8,27,18,27.1,-60.1,"hurricane",4,115,942,310,100,7.83523325331613
2010,8,28,0,27.7,-60.5,"hurricane",3,105,946,310,100,6.45299932573615
2010,8,28,6,28.3,-61,"hurricane",2,95,950,330,100,5.81542806220397
2010,8,28,12,28.9,-60.8,"hurricane",2,95,952,330,100,11.5428622138341
2010,8,28,18,29.6,-60.2,"hurricane",2,90,955,360,115,9.60705888290136
2010,8,29,0,30.9,-59.2,"hurricane",2,85,958,390,115,11.3404566609814
2010,8,29,6,32.4,-57.9,"hurricane",1,80,964,390,115,14.3527217381558
2010,8,29,12,34.7,-56.2,"hurricane",1,75,966,420,100,12.4064006586673
2010,8,29,18,37.3,-55,"hurricane",1,75,968,480,120,12.1319735027688
2010,8,30,0,38.7,-53.8,"hurricane",1,70,969,480,120,11.9909514137905
2010,8,30,6,40,-52.8,"hurricane",1,65,970,510,120,16.3886078847863
2010,8,30,12,40.6,-51.6,"hurricane",1,65,970,480,120,16.04911267457
2010,8,30,18,41,-50.2,"tropical storm",NA,60,973,480,0,14.50424484954
2010,8,31,0,41.1,-48,"other low",NA,60,976,540,0,18.8056633571409
2010,8,31,6,41.2,-44.8,"other low",NA,55,981,600,0,20.8218817934658
2010,8,31,12,41.3,-41,"other low",NA,55,985,570,0,18.0123452317731
2010,8,31,18,42.1,-35.9,"extratropical",NA,50,987,420,0,20.9882073669097
2010,9,1,0,43.5,-30.4,"extratropical",NA,45,988,360,0,20.4441222588022
2010,9,1,6,44.8,-26.3,"extratropical",NA,40,990,300,0,21.7631009450362
2010,9,1,12,46.2,-24,"extratropical",NA,40,991,300,0,25.678719241581
2010,9,1,18,47.9,-22,"extratropical",NA,40,992,300,0,26.9639154878862
2010,9,2,0,49.5,-20.7,"extratropical",NA,40,994,240,0,24.2998336316219
2010,9,2,6,51.1,-19.9,"extratropical",NA,40,995,240,0,27.6081331466486
2010,9,2,12,53,-20.3,"extratropical",NA,35,996,240,0,27.6250679641376
2010,9,2,18,55,-21.5,"extratropical",NA,35,998,180,0,29.182632233143
2010,9,3,0,57.5,-23,"extratropical",NA,30,998,0,0,30.4453602122179
2010,8,24,0,12.4,-19.3,"other low",NA,25,1009,0,0,39.1901356699318
2010,8,24,6,12.8,-20.9,"other low",NA,25,1009,0,0,44.831904718321
2010,8,24,12,13.2,-22.6,"other low",NA,30,1008,0,0,35.4390593722978
2010,8,24,18,13.6,-24.3,"other low",NA,30,1008,0,0,33.3919039376528
2010,8,25,0,13.9,-26,"other low",NA,30,1008,0,0,37.6282511327749
2010,8,25,6,14.1,-27.8,"tropical depression",NA,30,1007,0,0,33.1065476495718
2010,8,25,12,14.3,-29.7,"tropical storm",NA,35,1006,80,0,30.7457619277574
2010,8,25,18,14.5,-31.5,"tropical storm",NA,35,1006,80,0,30.8206794945848
2010,8,26,0,14.7,-33,"tropical storm",NA,35,1006,80,0,25.9812963848392
2010,8,26,6,14.9,-34.5,"tropical storm",NA,40,1004,80,0,24.3559398280924
2010,8,26,12,15.1,-36,"tropical storm",NA,40,1004,125,0,24.0781896007889
2010,8,26,18,15.3,-37.7,"tropical storm",NA,40,1004,125,0,23.7242168978408
2010,8,27,0,15.5,-39.4,"tropical storm",NA,40,1004,135,0,26.0244276355001
2010,8,27,6,15.7,-41.2,"tropical storm",NA,40,1004,135,0,24.057812153164
2010,8,27,12,15.8,-43.1,"tropical storm",NA,40,1004,135,0,27.4633414189008
2010,8,27,18,15.9,-45,"tropical storm",NA,40,1004,180,0,27.5738349170852
2010,8,28,0,16,-47,"tropical storm",NA,45,1000,180,0,22.5264139450115
2010,8,28,6,16.1,-49,"tropical storm",NA,50,996,180,0,22.2809448700468
2010,8,28,12,16.2,-51,"tropical storm",NA,50,996,180,0,20.5312357214991
2010,8,28,18,16.3,-53,"tropical storm",NA,50,996,180,0,20.201613098582
2010,8,29,0,16.5,-54.8,"tropical storm",NA,55,991,200,0,18.2105060168573
2010,8,29,6,16.7,-56.5,"tropical storm",NA,55,991,210,0,17.7975515107135
2010,8,29,12,17,-58,"hurricane",1,65,985,210,40,14.3788326972362
2010,8,29,18,17.3,-59.3,"hurricane",1,75,978,240,50,14.9296497378188
2010,8,30,0,17.7,-60.6,"hurricane",2,85,971,250,60,11.9876482896966
2010,8,30,6,18.1,-61.9,"hurricane",2,95,967,250,80,8.14996035758081
2010,8,30,12,18.5,-63.1,"hurricane",3,105,965,290,80,6.51345448923397
2010,8,30,18,19,-64.2,"hurricane",4,115,954,300,90,8.90938896918109
2010,8,31,0,19.6,-65.3,"hurricane",4,115,938,300,90,10.5626404127931
2010,8,31,6,20.2,-66.4,"hurricane",4,115,931,320,100,7.21325555188773
2010,8,31,12,20.9,-67.5,"hurricane",4,115,935,320,110,6.54967532221109
2010,8,31,18,21.6,-68.4,"hurricane",4,115,940,380,120,3.88238854363237
2010,9,1,0,22.5,-69.4,"hurricane",3,110,940,380,130,10.0043335445083
2010,9,1,6,23.6,-70.5,"hurricane",3,105,941,400,130,11.5778280530173
2010,9,1,12,24.7,-71.6,"hurricane",3,110,942,400,130,7.52057829353429
2010,9,1,18,25.9,-72.7,"hurricane",4,115,941,400,130,6.09240586509587
2010,9,2,0,27.2,-73.5,"hurricane",4,120,932,380,130,6.47795929152655
2010,9,2,6,28.6,-74.3,"hurricane",4,125,927,360,130,9.34457439952391
2010,9,2,12,30.1,-74.8,"hurricane",4,115,935,360,120,7.69523009431087
2010,9,2,18,31.7,-75.1,"hurricane",3,100,943,330,110,7.50726018559035
2010,9,3,0,33,-74.9,"hurricane",2,90,949,330,120,11.8384368948233
2010,9,3,6,34.5,-74.2,"hurricane",2,85,955,330,110,13.2257167318012
2010,9,3,12,36.1,-73.4,"hurricane",1,75,959,330,110,12.2652944880744
2010,9,3,18,37.6,-72.2,"hurricane",1,70,960,330,120,11.478122300564
2010,9,4,0,39.1,-70.6,"tropical storm",NA,60,961,330,0,18.4306853294388
2010,9,4,6,40.7,-68.4,"tropical storm",NA,60,961,330,0,13.9308691471022
2010,9,4,12,43,-65.7,"hurricane",1,65,961,330,60,16.7516963456842
2010,9,4,15,44.3,-64.5,"hurricane",1,65,962,330,60,16.8135838303368
2010,9,4,18,45.5,-63.2,"hurricane",1,65,965,330,60,11.4901552691427
2010,9,4,19,46,-62.7,"tropical storm",NA,60,967,330,0,14.3138689522503
2010,9,5,0,48.4,-60.2,"extratropical",NA,55,971,320,0,21.3961944923472
2010,9,5,6,50.6,-57.5,"extratropical",NA,50,978,330,0,17.3198543483208
2010,9,5,12,52.4,-55.4,"extratropical",NA,45,987,330,0,24.2155090181644
2010,9,5,18,54,-54.1,"extratropical",NA,40,992,330,0,22.651991371922
2010,9,6,0,55.7,-53.5,"extratropical",NA,35,994,330,0,23.5759501532049
2010,8,30,0,14,-41.8,"other low",NA,25,1007,0,0,43.0863305210585
2010,8,30,6,14.1,-43.8,"other low",NA,30,1007,0,0,33.3866236949696
2010,8,30,12,14.4,-45.7,"tropical depression",NA,30,1007,0,0,33.2698785569402
2010,8,30,18,14.9,-47.7,"tropical storm",NA,35,1007,105,0,30.4943120135399
2010,8,31,0,15.5,-50,"tropical storm",NA,35,1007,90,0,29.6930321937048
2010,8,31,6,15.9,-52.5,"tropical storm",NA,35,1006,90,0,29.1722347540981
2010,8,31,12,16.1,-54.8,"tropical storm",NA,35,1006,90,0,25.0963846866481
2010,8,31,18,16.3,-56.9,"tropical storm",NA,40,1006,135,0,21.3048970270756
2010,9,1,0,16.6,-58.5,"tropical storm",NA,45,1004,135,0,20.3816562493266
2010,9,1,6,17.2,-59.8,"tropical storm",NA,50,1001,165,0,20.394892163814
2010,9,1,12,18.2,-61,"tropical storm",NA,50,998,180,0,22.0565604665997
2010,9,1,18,19.5,-62.5,"tropical storm",NA,55,999,180,0,19.2899378927192
2010,9,2,0,21,-63.8,"tropical storm",NA,50,1000,120,0,18.9568722842059
2010,9,2,6,22.3,-64.9,"tropical storm",NA,45,1001,105,0,23.2529956985525
2010,9,2,12,23.6,-65.9,"tropical storm",NA,45,1002,105,0,24.3215889973351
2010,9,2,18,25,-66.6,"tropical storm",NA,45,1003,90,0,18.035708939704
